matrix_representation	principal_component	component_number	loading_direction	loading_rank	feature_column	antigen_target	assay_feature	feature_family	loading	absolute_loading	contribution_percent
bpv_calibrated_log2_change	PC6	6	lowest_loading	5	HPV58__IgG3	HPV58	IgG3	igg_subclass_architecture	-0.13216669667476627	0.13216669667476627	1.7468035709919676
bpv_calibrated_log2_change	PC6	6	lowest_loading	6	HPV58__IgM	HPV58	IgM	binding_antibody_abundance	-0.11948132404212107	0.11948132404212107	1.4275786794858338
bpv_calibrated_log2_change	PC6	6	lowest_loading	7	HPV45__IgG3	HPV45	IgG3	igg_subclass_architecture	-0.11911838093228604	0.11911838093228604	1.4189188675929205
bpv_calibrated_log2_change	PC6	6	lowest_loading	8	HPV52__IgM	HPV52	IgM	binding_antibody_abundance	-0.11901302517259572	0.11901302517259572	1.4164100160732904
bpv_calibrated_log2_change	PC6	6	lowest_loading	9	HPV31__IgG3	HPV31	IgG3	igg_subclass_architecture	-0.1151906046773289	0.1151906046773289	1.3268875405928666
bpv_calibrated_log2_change	PC6	6	lowest_loading	10	HPV33__IgM	HPV33	IgM	binding_antibody_abundance	-0.10208159843774972	0.10208159843774972	1.0420652739605987
bpv_calibrated_log2_change	PC7	7	highest_loading	1	HPV45__IgM	HPV45	IgM	binding_antibody_abundance	0.27420504773487075	0.27420504773487075	7.518840820328275
bpv_calibrated_log2_change	PC7	7	highest_loading	2	HPV33__IgM	HPV33	IgM	binding_antibody_abundance	0.23009939805910862	0.23009939805910862	5.294573298716411
bpv_calibrated_log2_change	PC7	7	highest_loading	3	HPV31__IgM	HPV31	IgM	binding_antibody_abundance	0.2093924910135546	0.2093924910135546	4.384521529286154
bpv_calibrated_log2_change	PC7	7	highest_loading	4	HPV58__IgM	HPV58	IgM	binding_antibody_abundance	0.2073513395007029	0.2073513395007029	4.299457799273576
bpv_calibrated_log2_change	PC7	7	highest_loading	5	HPV33__FcgR2A	HPV33	FcgR2A	fc_receptor_communication	0.1915799005703864	0.1915799005703864	3.670285830255914
bpv_calibrated_log2_change	PC7	7	highest_loading	6	HPV58__IgG3	HPV58	IgG3	igg_subclass_architecture	0.18931293787914463	0.18931293787914463	3.5839388448432876
bpv_calibrated_log2_change	PC7	7	highest_loading	7	HPV18__IgG3	HPV18	IgG3	igg_subclass_architecture	0.1759067194053843	0.1759067194053843	3.0943173931964605
bpv_calibrated_log2_change	PC7	7	highest_loading	8	HPV33__IgG3	HPV33	IgG3	igg_subclass_architecture	0.1675614507677414	0.1675614507677414	2.807683978339022
bpv_calibrated_log2_change	PC7	7	highest_loading	9	HPV52__IgM	HPV52	IgM	binding_antibody_abundance	0.13341181028115762	0.13341181028115762	1.7798711122495592
bpv_calibrated_log2_change	PC7	7	highest_loading	10	HPV58__FcgR2A	HPV58	FcgR2A	fc_receptor_communication	0.12820521490051867	0.12820521490051867	1.6436577127688174
bpv_calibrated_log2_change	PC7	7	lowest_loading	1	HPV31__FcgR3A	HPV31	FcgR3A	fc_receptor_communication	-0.23156497371839177	0.23156497371839177	5.362233705319947
bpv_calibrated_log2_change	PC7	7	lowest_loading	2	HPV18__IgG2	HPV18	IgG2	igg_subclass_architecture	-0.2195078000472973	0.2195078000472973	4.818367428160426
bpv_calibrated_log2_change	PC7	7	lowest_loading	3	HPV18__FcgR3A	HPV18	FcgR3A	fc_receptor_communication	-0.1904830706373446	0.1904830706373446	3.6283800199431617
bpv_calibrated_log2_change	PC7	7	lowest_loading	4	HPV31__FcgR2B	HPV31	FcgR2B	fc_receptor_communication	-0.16930404326481108	0.16930404326481108	2.866385906581302
bpv_calibrated_log2_change	PC7	7	lowest_loading	5	HPV16__IgG2	HPV16	IgG2	igg_subclass_architecture	-0.15166594888596635	0.15166594888596635	2.300256005148056
bpv_calibrated_log2_change	PC7	7	lowest_loading	6	HPV45__FcgR3A	HPV45	FcgR3A	fc_receptor_communication	-0.1480421028252559	0.1480421028252559	2.191646420892364
bpv_calibrated_log2_change	PC7	7	lowest_loading	7	HPV18__IgG	HPV18	IgG	binding_antibody_abundance	-0.13568118563909393	0.13568118563909393	1.8409384136430267
bpv_calibrated_log2_change	PC7	7	lowest_loading	8	HPV58__FcgR3A	HPV58	FcgR3A	fc_receptor_communication	-0.13497989792498366	0.13497989792498366	1.821957284383901
bpv_calibrated_log2_change	PC7	7	lowest_loading	9	HPV31__IgG	HPV31	IgG	binding_antibody_abundance	-0.12769886009551576	0.12769886009551576	1.6306998869694107
bpv_calibrated_log2_change	PC7	7	lowest_loading	10	HPV33__FcgR3A	HPV33	FcgR3A	fc_receptor_communication	-0.1259228953635232	0.1259228953635232	1.5856575576732808
bpv_calibrated_log2_change	PC8	8	highest_loading	1	HPV33__IgA2	HPV33	IgA2	binding_antibody_abundance	0.27834861582858006	0.27834861582858006	7.7477951933686455
bpv_calibrated_log2_change	PC8	8	highest_loading	2	HPV31__IgM	HPV31	IgM	binding_antibody_abundance	0.2518971068347611	0.2518971068347611	6.345215243172303
bpv_calibrated_log2_change	PC8	8	highest_loading	3	HPV18__IgM	HPV18	IgM	binding_antibody_abundance	0.22431708653041807	0.22431708653041807	5.0318155309495065
bpv_calibrated_log2_change	PC8	8	highest_loading	4	HPV58__IgA2	HPV58	IgA2	binding_antibody_abundance	0.20032415534024056	0.20032415534024056	4.012976721278083
bpv_calibrated_log2_change	PC8	8	highest_loading	5	HPV52__IgM	HPV52	IgM	binding_antibody_abundance	0.1989921397455062	0.1989921397455062	3.959787168049507
bpv_calibrated_log2_change	PC8	8	highest_loading	6	HPV45__IgA2	HPV45	IgA2	binding_antibody_abundance	0.1976429526705521	0.1976429526705521	3.906273674033409
bpv_calibrated_log2_change	PC8	8	highest_loading	7	HPV58__IgM	HPV58	IgM	binding_antibody_abundance	0.19397928203199652	0.19397928203199652	3.762796185764885
bpv_calibrated_log2_change	PC8	8	highest_loading	8	HPV45__IgM	HPV45	IgM	binding_antibody_abundance	0.177868806305759	0.177868806305759	3.163731225663561
bpv_calibrated_log2_change	PC8	8	highest_loading	9	HPV18__IgA2	HPV18	IgA2	binding_antibody_abundance	0.1652357712089879	0.1652357712089879	2.7302860087029
bpv_calibrated_log2_change	PC8	8	highest_loading	10	HPV33__FcgR3A	HPV33	FcgR3A	fc_receptor_communication	0.15637585731990306	0.15637585731990306	2.4453408752534678
bpv_calibrated_log2_change	PC8	8	lowest_loading	1	HPV33__IgG3	HPV33	IgG3	igg_subclass_architecture	-0.2782979664516828	0.2782979664516828	7.744975813114197
bpv_calibrated_log2_change	PC8	8	lowest_loading	2	HPV18__IgG3	HPV18	IgG3	igg_subclass_architecture	-0.22575423810290213	0.22575423810290213	5.096497602142183
bpv_calibrated_log2_change	PC8	8	lowest_loading	3	HPV45__IgG3	HPV45	IgG3	igg_subclass_architecture	-0.17703073263551217	0.17703073263551217	3.133988029746619
bpv_calibrated_log2_change	PC8	8	lowest_loading	4	HPV16__IgG3	HPV16	IgG3	igg_subclass_architecture	-0.16861120573456012	0.16861120573456012	2.842973869926216
bpv_calibrated_log2_change	PC8	8	lowest_loading	5	HPV18__IgG2	HPV18	IgG2	igg_subclass_architecture	-0.1375686553341947	0.1375686553341947	1.892513493045846
bpv_calibrated_log2_change	PC8	8	lowest_loading	6	HPV33__IgG2	HPV33	IgG2	igg_subclass_architecture	-0.1320940299185489	0.1320940299185489	1.7448832740122493
bpv_calibrated_log2_change	PC8	8	lowest_loading	7	HPV52__IgG3	HPV52	IgG3	igg_subclass_architecture	-0.11956137656035674	0.11956137656035674	1.4294922765007423
bpv_calibrated_log2_change	PC8	8	lowest_loading	8	HPV58__IgG3	HPV58	IgG3	igg_subclass_architecture	-0.11639166139517633	0.11639166139517633	1.354701884232938
bpv_calibrated_log2_change	PC8	8	lowest_loading	9	HPV52__IgA1	HPV52	IgA1	binding_antibody_abundance	-0.11467545686804774	0.11467545686804774	1.3150460407895477
bpv_calibrated_log2_change	PC8	8	lowest_loading	10	HPV31__FcgR2A	HPV31	FcgR2A	fc_receptor_communication	-0.10384328889685197	0.10384328889685197	1.078342864891506
bpv_calibrated_log2_change	PC9	9	highest_loading	1	HPV16__FcgR2A	HPV16	FcgR2A	fc_receptor_communication	0.28971481373114755	0.28971481373114755	8.393467329527352
bpv_calibrated_log2_change	PC9	9	highest_loading	2	HPV18__FcgR2A	HPV18	FcgR2A	fc_receptor_communication	0.2820960206102648	0.2820960206102648	7.957816484414694
bpv_calibrated_log2_change	PC9	9	highest_loading	3	HPV18__IgM	HPV18	IgM	binding_antibody_abundance	0.22403960474933113	0.22403960474933113	5.019374449623651
bpv_calibrated_log2_change	PC9	9	highest_loading	4	HPV18__FcgR3A	HPV18	FcgR3A	fc_receptor_communication	0.1911245576633912	0.1911245576633912	3.652859654202695
bpv_calibrated_log2_change	PC9	9	highest_loading	5	HPV31__FcgR2A	HPV31	FcgR2A	fc_receptor_communication	0.1893196629814087	0.1893196629814087	3.584193479139417
bpv_calibrated_log2_change	PC9	9	highest_loading	6	HPV16__IgG2	HPV16	IgG2	igg_subclass_architecture	0.17488573889595557	0.17488573889595557	3.058502166918435
bpv_calibrated_log2_change	PC9	9	highest_loading	7	HPV16__FcgR3A	HPV16	FcgR3A	fc_receptor_communication	0.161290987318496	0.161290987318496	2.601478259017524
bpv_calibrated_log2_change	PC9	9	highest_loading	8	HPV52__IgM	HPV52	IgM	binding_antibody_abundance	0.1560855789681953	0.1560855789681953	2.436270796183673
bpv_calibrated_log2_change	PC9	9	highest_loading	9	HPV58__FcgR2A	HPV58	FcgR2A	fc_receptor_communication	0.1409891073455301	0.1409891073455301	1.9877928390089412
bpv_calibrated_log2_change	PC9	9	highest_loading	10	HPV45__FcgR2A	HPV45	FcgR2A	fc_receptor_communication	0.139824307786459	0.139824307786459	1.9550837047962417
bpv_calibrated_log2_change	PC9	9	lowest_loading	1	HPV52__IgA2	HPV52	IgA2	binding_antibody_abundance	-0.25874510978099075	0.25874510978099075	6.694903183557694
bpv_calibrated_log2_change	PC9	9	lowest_loading	2	HPV33__IgG	HPV33	IgG	binding_antibody_abundance	-0.22045392324753896	0.22045392324753896	4.85999322752318
bpv_calibrated_log2_change	PC9	9	lowest_loading	3	HPV45__FcgR2B	HPV45	FcgR2B	fc_receptor_communication	-0.21389871402702476	0.21389871402702476	4.575265986241492
bpv_calibrated_log2_change	PC9	9	lowest_loading	4	HPV18__IgA2	HPV18	IgA2	binding_antibody_abundance	-0.2111003620783081	0.2111003620783081	4.456336286959278
bpv_calibrated_log2_change	PC9	9	lowest_loading	5	HPV58__IgA2	HPV58	IgA2	binding_antibody_abundance	-0.16863986775206505	0.16863986775206505	2.843940499543399
bpv_calibrated_log2_change	PC9	9	lowest_loading	6	HPV58__FcgR2B	HPV58	FcgR2B	fc_receptor_communication	-0.15672221704685885	0.15672221704685885	2.4561853316082733
bpv_calibrated_log2_change	PC9	9	lowest_loading	7	HPV33__IgA2	HPV33	IgA2	binding_antibody_abundance	-0.1510766459263595	0.1510766459263595	2.2824152944358596
bpv_calibrated_log2_change	PC9	9	lowest_loading	8	HPV45__IgG	HPV45	IgG	binding_antibody_abundance	-0.13268436253614901	0.13268436253614901	1.7605140061624225
bpv_calibrated_log2_change	PC9	9	lowest_loading	9	HPV31__FcgR2B	HPV31	FcgR2B	fc_receptor_communication	-0.1264771646987906	0.1264771646987906	1.5996473190245004
bpv_calibrated_log2_change	PC9	9	lowest_loading	10	HPV45__IgG1	HPV45	IgG1	igg_subclass_architecture	-0.12013909199560548	0.12013909199560548	1.4433401425528556
